r,N_LSP,N_B,Phi,phi
23.78079269385196,2449398811.781061,67.051480523316,5.453530326023325e-22,-1.6464075543507795
23.784126138300078,2449398811.781061,67.05280412054067,5.394045912026773e-22,-1.6464365316272842
23.78745958274819,2449398811.781061,67.05412709776934,5.335232293419832e-22,-1.6464654960264054
23.790793027196308,2449398811.781061,67.05544945513581,5.277089501533944e-22,-1.6464944475530043
23.79412647164442,2449398811.781061,67.05677119277414,5.2196175677008005e-22,-1.646523386211942
23.797459916092535,2449398811.781061,67.05809231144329,5.162809026263575e-22,-1.6465523120107983
23.800793360540652,2449398811.781061,67.05941281284768,5.10659373697545e-22,-1.6465812249798664
23.804126804988766,2449398811.781061,67.06073269806494,5.050954504887953e-22,-1.646610125130207
23.807460249436883,2449398811.781061,67.06205196722537,4.995891356735252e-22,-1.6466390124666315
23.810793693884996,2449398811.781061,67.06337062045952,4.941404319251747e-22,-1.6466678869939522
23.81412713833311,2449398811.781061,67.06468865789819,4.887493419171663e-22,-1.6466967487169806
23.817460582781226,2449398811.781061,67.06600607967239,4.834158683229225e-22,-1.6467255976405295
23.82079402722934,2449398811.781061,67.06732288591337,4.781400138158833e-22,-1.64675443376941
23.824127471677457,2449398811.781061,67.06863907675262,4.729217810694655e-22,-1.6467832571084344
23.82746091612557,2449398811.781061,67.06995465232184,4.67761172757109e-22,-1.6468120676624143
23.830794360573687,2449398811.781061,67.07126961275299,4.626581915522308e-22,-1.6468408654361624
23.8341278050218,2449398811.781061,67.07258395817821,4.576128401282703e-22,-1.6468696504344895
23.837461249469914,2449398811.781061,67.07389768872994,4.526251211586502e-22,-1.6468984226622085
23.84079469391803,2449398811.781061,67.0752108045408,4.47695037316794e-22,-1.6469271821241307
23.844128138366145,2449398811.781061,67.07652330653335,4.428215424151266e-22,-1.6469559288294557
23.84746158281426,2449398811.781061,67.07783519639582,4.379985242002204e-22,-1.6469846628085527
23.850795027262375,2449398811.781061,67.07914647502471,4.33224995003428e-22,-1.6470133840703272
23.85412847171049,2449398811.781061,67.080457142549,4.285009571058493e-22,-1.647042092619543
23.857461916158606,2449398811.781061,67.08176719909784,4.238264127885845e-22,-1.6470707884609634
23.86079536060672,2449398811.781061,67.08307664480068,4.1920136433274894e-22,-1.647099471599351
23.864128805054836,2449398811.781061,67.08438547978716,4.146258140194378e-22,-1.6471281420394697
